55 195	484 393 200 285 67 1245 117 356 28 52 52 261 1132 11	347 201 55 195 158 173 32
70	484 393 200 285 67 1245 117 356 28 52 52 261 1132 11 347 201 55 195 158 173 32	70 85 59 657 66 165 215
101 97		1156 839 181 61 101 97 861
2608 2779	1156 839 181 61 101 97 861	310 1563 2608 2779 1167 812 3758
860	1156 839 181 61 101 97 861 310 1563 2608 2779 1167 812 3758	860 6 200 191 16 31 52
240	1156 839 181 61 101 97 861 310 1563 2608 2779 1167 812 3758 860 6 200 191 16 31 52	240 531 542 2739 56 27 344
63 352		82 952 63 352 145 475 1771
2608 2779	82 952 63 352 145 475 1771	47 68 44 36 2608 2779 26
90 47	82 952 63 352 145 475 1771 47 68 44 36 2608 2779 26	90 47 2045 1868 44 5 24
2608	82 952 63 352 145 475 1771 47 68 44 36 2608 2779 26 90 47 2045 1868 44 5 24	2608 2779 7 334 7 1002 787
244 1282		20 32 13 8 186 244 1282
184 27	20 32 13 8 186 244 1282	41 81 184 27 359 523 525
860	20 32 13 8 186 244 1282 41 81 184 27 359 523 525	860 6 231 440 250 29 12
12 91	20 32 13 8 186 244 1282 41 81 184 27 359 523 525 860 6 231 440 250 29 12	1461 115 77 8 1398 12 91
619 429		619 238 619 429 852 190 300
12	619 238 619 429 852 190 300	12 91 12 76 493 104 3520
1466	619 238 619 429 852 190 300 12 91 12 76 493 104 3520	1466 365 138 19 445 44 422
1169	619 238 619 429 852 190 300 12 91 12 76 493 104 3520 1466 365 138 19 445 44 422	1169 272 3381 3382 213 78 393
1484		1484 512 138 18 1129 1442 215
101 12	1484 512 138 18 1129 1442 215	101 12 89 626 1800 613 76
117 410	1484 512 138 18 1129 1442 215 101 12 89 626 1800 613 76	6 30 896 670 114 117 410
43	1484 512 138 18 1129 1442 215 101 12 89 626 1800 613 76 6 30 896 670 114 117 410	43 124 349 10 238 429 11
78 393		56 149 78 393 104 184 1517
851	56 149 78 393 104 184 1517	851 731 561 516 2920 744 1999
55	56 149 78 393 104 184 1517 851 731 561 516 2920 744 1999	55 1371 499 723 5 100 429
99	56 149 78 393 104 184 1517 851 731 561 516 2920 744 1999 55 1371 499 723 5 100 429	99 115 8 62 1126 493 443
2920		2920 76 706 110 115 393 48
347	2920 76 706 110 115 393 48	347 23 44 209 158 15 744
5	2920 76 706 110 115 393 48 347 23 44 209 158 15 744	5 278 228 238 602 25 217
220 262	2920 76 706 110 115 393 48 347 23 44 209 158 15 744 5 278 228 238 602 25 217	220 262 940 289 334 64 190
769 168		145 823 319 899 1253 769 168
126 915	145 823 319 899 1253 769 168	147 81 84 365 199 126 915
1763 1036	145 823 319 899 1253 769 168 147 81 84 365 199 126 915	1763 1036 1184 625 581 1412 125
161 1097	145 823 319 899 1253 769 168 147 81 84 365 199 126 915 1763 1036 1184 625 581 1412 125	161 1097 247 718 70 537 34
2558 370		2558 370 147 78 145 475 165
8 56	2558 370 147 78 145 475 165	101 454 161 26 185 8 56
46	2558 370 147 78 145 475 165 101 454 161 26 185 8 56	46 186 310 842 262 9 28
79	2558 370 147 78 145 475 165 101 454 161 26 185 8 56 46 186 310 842 262 9 28	79 270 97 2113 59 50 160
191 429		1831 1827 191 429 996 82 64
204 176	1831 1827 191 429 996 82 64	481 21 262 9 158 204 176
1726	1831 1827 191 429 996 82 64 481 21 262 9 158 204 176	1726 404 133 160 1072 5 65
95	1831 1827 191 429 996 82 64 481 21 262 9 158 204 176 1726 404 133 160 1072 5 65	95 95 56 28 61 55 147
63 185		63 185 55 22 459 96 9
679 85 262	63 185 55 22 459 96 9	256 147 452 213 679 85 262
101 319	63 185 55 22 459 96 9 256 147 452 213 679 85 262	101 319 145 823 720 97 1140
165 609	63 185 55 22 459 96 9 256 147 452 213 679 85 262 101 319 145 823 720 97 1140	5 306 165 609 362 5 136
2896		2896 39 58 91 2302 127 92
97 85	2896 39 58 91 2302 127 92	11 1062 97 85 201 1048 168
732 306	2896 39 58 91 2302 127 92 11 1062 97 85 201 1048 168	60 179 125 610 732 306 1504
101	2896 39 58 91 2302 127 92 11 1062 97 85 201 1048 168 60 179 125 610 732 306 1504	101 178 1936 2072 113 18 34
81		81 1948 1661 659 1832 5 327
268	81 1948 1661 659 1832 5 327	268 139 857 11 10 475 96
55 49	81 1948 1661 659 1832 5 327 268 139 857 11 10 475 96	1340 986 55 49 828 333 54
5849	81 1948 1661 659 1832 5 327 268 139 857 11 10 475 96 1340 986 55 49 828 333 54	5849 5280 16 262 1214 121 458
45		45 19 325 204 679 200 34
1217 2458	45 19 325 204 679 200 34	33 58 1217 2458 2101 84 92
583 326	45 19 325 204 679 200 34 33 58 1217 2458 2101 84 92	708 112 321 11 583 326 217
54 168	45 19 325 204 679 200 34 33 58 1217 2458 2101 84 92 708 112 321 11 583 326 217	5 24 20 32 395 54 168
73		73 44 824 271 132 641 819
66	73 44 824 271 132 641 819	66 500 362 19 252 325 204
463 215	73 44 824 271 132 641 819 66 500 362 19 252 325 204	463 215 210 213 111 35 89
117	73 44 824 271 132 641 819 66 500 362 19 252 325 204 463 215 210 213 111 35 89	117 109 1461 115 813 16 28
55 85		25 765 55 85 302 113 56
499	25 765 55 85 302 113 56	499 168 719 65 493 136 103
7	25 765 55 85 302 113 56 499 168 719 65 493 136 103	7 400 1605 539 52 28 58
238 516	25 765 55 85 302 113 56 499 168 719 65 493 136 103 7 400 1605 539 52 28 58	81 202 238 516 210 202 160
202		202 448 804 804 28 88 132
46 911	202 448 804 804 28 88 132	1260 140 46 911 5 273 187
1783	202 448 804 804 28 88 132 1260 140 46 911 5 273 187	1783 2510 500 26 70 53 493
5	202 448 804 804 28 88 132 1260 140 46 911 5 273 187 1783 2510 500 26 70 53 493	5 21 196 44 21 303 44
565 58		161 218 661 133 565 58 160
868	161 218 661 133 565 58 160	868 18 558 45 164 190 222
240	161 218 661 133 565 58 160 868 18 558 45 164 190 222	240 678 97 3241 346 87 493
404	161 218 661 133 565 58 160 868 18 558 45 164 190 222 240 678 97 3241 346 87 493	404 1337 54 1089 5 710 39
16		16 117 210 683 766 78 165
97 412	16 117 210 683 766 78 165	97 412 10 6 2101 370 103
55 85	16 117 210 683 766 78 165 97 412 10 6 2101 370 103	28 131 88 71 55 85 448
204	16 117 210 683 766 78 165 97 412 10 6 2101 370 103 28 131 88 71 55 85 448	204 69 89 202 7 1262 160
722		722 448 55 160 5 492 13
101 97	722 448 55 160 5 492 13	101 97 208 412 191 56 129
58	722 448 55 160 5 492 13 101 97 208 412 191 56 129	58 1104 52 688 63 16 26
55 85	722 448 55 160 5 492 13 101 97 208 412 191 56 129 58 1104 52 688 63 16 26	161 261 55 85 202 50 6
55 85		13 8 15 15 765 55 85
13 47	13 8 15 15 765 55 85	667 1082 13 47 25 137 552
214	13 8 15 15 765 55 85 667 1082 13 47 25 137 552	214 608 12 76 98 153 1660
5	13 8 15 15 765 55 85 667 1082 13 47 25 137 552 214 608 12 76 98 153 1660	5 29 239 484 211 10 237
16		16 26 488 473 263 395 137
2242 2268	16 26 488 473 263 395 137	6 80 2242 2268 158 273 602
10 6	16 26 488 473 263 395 137 6 80 2242 2268 158 273 602	123 30 47 1727 10 6 249
7	16 26 488 473 263 395 137 6 80 2242 2268 158 273 602 123 30 47 1727 10 6 249	7 98 97 2369 59 707 352
177 149		15 626 202 618 177 149 54
452 521	15 626 202 618 177 149 54	1070 238 452 521 192 22 361
443	15 626 202 618 177 149 54 1070 238 452 521 192 22 361	443 1701 806 65 10 47 242
2920	15 626 202 618 177 149 54 1070 238 452 521 192 22 361 443 1701 806 65 10 47 242	2920 290 12 122 344 153 48
102		102 290 499 168 1461 488 473
197	102 290 499 168 1461 488 473	197 146 156 272 429 1559 1134
12 91	102 290 499 168 1461 488 473 197 146 156 272 429 1559 1134	13 11 99 960 298 12 91
235 8	102 290 499 168 1461 488 473 197 146 156 272 429 1559 1134 13 11 99 960 298 12 91	23 506 235 8 107 650 618
103		103 27 44 558 277 5 117
745 12	103 27 44 558 277 5 117	745 12 339 770 3069 100 886
111 35	103 27 44 558 277 5 117 745 12 339 770 3069 100 886	247 13 31 549 86 111 35
102 869 55	103 27 44 558 277 5 117 745 12 339 770 3069 100 886 247 13 31 549 86 111 35	493 806 102 869 55 184 535
35 806		35 806 1156 839 56 58 55
1260 140	35 806 1156 839 56 58 55	160 47 295 35 71 1260 140
493	35 806 1156 839 56 58 55 160 47 295 35 71 1260 140	493 777 5 332 44 558 217
2477	35 806 1156 839 56 58 55 160 47 295 35 71 1260 140 493 777 5 332 44 558 217	2477 99 70 53 46 59 53
1605 539		332 236 1605 539 161 107 474
1126 558	332 236 1605 539 161 107 474	138 18 6 94 198 1126 558
302	332 236 1605 539 161 107 474 138 18 6 94 198 1126 558	302 19 5 42 44 209 250
12 91	332 236 1605 539 161 107 474 138 18 6 94 198 1126 558 302 19 5 42 44 209 250	12 91 101 454 83 757 85
213		213 42 4217 3048 710 212 194
97 412	213 42 4217 3048 710 212 194	446 76 97 412 3069 298 12
202 380	213 42 4217 3048 710 212 194 446 76 97 412 3069 298 12	114 1860 202 380 245 11 326
22	213 42 4217 3048 710 212 194 446 76 97 412 3069 298 12 114 1860 202 380 245 11 326	22 781 123 140 170 374 36
1117 12		55 326 1117 12 459 88 794
121	55 326 1117 12 459 88 794	121 85 26 3518 141 2102 2102
13	55 326 1117 12 459 88 794 121 85 26 3518 141 2102 2102	13 8 186 12 404 1472 657
1094	55 326 1117 12 459 88 794 121 85 26 3518 141 2102 2102 13 8 186 12 404 1472 657	1094 3 381 64 5 415 428
97 861		97 861 1156 839 56 181 101
443	97 861 1156 839 56 181 101	443 447 5 399 58 11 216
468 149	97 861 1156 839 56 181 101 443 447 5 399 58 11 216	97 661 66 500 10 468 149
911 55	97 861 1156 839 56 181 101 443 447 5 399 58 11 216 97 661 66 500 10 468 149	397 230 81 202 40 911 55
1202		1202 3608 123 52 97 448 76
868	1202 3608 123 52 97 448 76	868 125 665 1231 277 2252 117
66	1202 3608 123 52 97 448 76 868 125 665 1231 277 2252 117	66 468 5 616 54 3609 149
119 369	1202 3608 123 52 97 448 76 868 125 665 1231 277 2252 117 66 468 5 616 54 3609 149	119 369 1260 140 15 271 11
265 719		265 719 235 12 202 448 75
28	265 719 235 12 202 448 75	28 52 238 186 68 1260 140
690 202	265 719 235 12 202 448 75 28 52 238 186 68 1260 140	74 125 185 27 690 202 911
277	265 719 235 12 202 448 75 28 52 238 186 68 1260 140 74 125 185 27 690 202 911	277 806 55 85 7 58 55
129		129 104 97 661 5 1713 75
101	129 104 97 661 5 1713 75	101 454 161 25 337 126 1325
1070	129 104 97 661 5 1713 75 101 454 161 25 337 126 1325	1070 238 20 32 1126 558 1803
223 8	129 104 97 661 5 1713 75 101 454 161 25 337 126 1325 1070 238 20 32 1126 558 1803	7 7 223 8 108 26 140
55		55 85 1239 177 142 287 529
66	55 85 1239 177 142 287 529	66 1564 804 196 303 14 228
87 493	55 85 1239 177 142 287 529 66 1564 804 196 303 14 228	87 493 862 909 730 329 1289
101 97	55 85 1239 177 142 287 529 66 1564 804 196 303 14 228 87 493 862 909 730 329 1289	101 97 79 37 1349 38 29
141 39		5850 141 39 12 4642 181 1452
855 1989	5850 141 39 12 4642 181 1452	855 1989 162 61 429 1340 22
213 41	5850 141 39 12 4642 181 1452 855 1989 162 61 429 1340 22	721 1097 213 41 452 806 110
1523 8	5850 141 39 12 4642 181 1452 855 1989 162 61 429 1340 22 721 1097 213 41 452 806 110	60 1523 8 191 27 30 269
1831 1827		4143 4143 9 982 4538 1831 1827
63 2125	4143 4143 9 982 4538 1831 1827	110 719 63 2125 1318 4218 3609
162	4143 4143 9 982 4538 1831 1827 110 719 63 2125 1318 4218 3609	162 181 10 64 233 45 159
836	4143 4143 9 982 4538 1831 1827 110 719 63 2125 1318 4218 3609 162 181 10 64 233 45 159	836 472 1089 107 296 1290 12
1192		1192 820 215 26 646 794 18
490	1192 820 215 26 646 794 18	490 209 202 50 171 78 1147
490	1192 820 215 26 646 794 18 490 209 202 50 171 78 1147	490 238 562 429 744 31 1645
63 9	1192 820 215 26 646 794 18 490 209 202 50 171 78 1147 490 238 562 429 744 31 1645	63 9 119 1130 142 133 15
194 202		570 194 202 6 58 26 165
44	570 194 202 6 58 26 165	44 209 213 28 78 9 39
58	570 194 202 6 58 26 165 44 209 213 28 78 9 39	58 89 202 448 85 5 713
104 9	570 194 202 6 58 26 165 44 209 213 28 78 9 39 58 89 202 448 85 5 713	60 265 104 9 9 181 947
78 9		78 9 69 202 703 104 266
202	78 9 69 202 703 104 266	202 646 244 426 2974 2764 122
490	78 9 69 202 703 104 266 202 646 244 426 2974 2764 122	490 1923 25 814 728 601 289
44	78 9 69 202 703 104 266 202 646 244 426 2974 2764 122 490 1923 25 814 728 601 289	44 209 666 58 232 17 495
1605 539		1605 539 3049 2057 730 147 329
38 249	1605 539 3049 2057 730 147 329	426 983 354 1308 82 38 249
542	1605 539 3049 2057 730 147 329 426 983 354 1308 82 38 249	542 356 267 379 60 66 258
53 1479	1605 539 3049 2057 730 147 329 426 983 354 1308 82 38 249 542 356 267 379 60 66 258	1090 1230 53 1479 757 348 131
236		236 2383 276 5543 387 37 2846
601 181	236 2383 276 5543 387 37 2846	1090 1230 12 284 601 181 459
310 662	236 2383 276 5543 387 37 2846 1090 1230 12 284 601 181 459	85 62 28 149 626 310 662
978	236 2383 276 5543 387 37 2846 1090 1230 12 284 601 181 459 85 62 28 149 626 310 662	978 382 17 58 696 1124 750
380 225		189 1028 380 225 382 106 227
57	189 1028 380 225 382 106 227	57 57 180 180 565 169 47
40	189 1028 380 225 382 106 227 57 57 180 180 565 169 47	40 1154 252 688 2341 357 149
134	189 1028 380 225 382 106 227 57 57 180 180 565 169 47 40 1154 252 688 2341 357 149	134 88 386 382 70 59 97
490		490 1923 819 940 562 209 1215
601 232	490 1923 819 940 562 209 1215	339 568 601 232 27 719 168
629 108	490 1923 819 940 562 209 1215 339 568 601 232 27 719 168	11 18 1178 483 12 629 108
728 620	490 1923 819 940 562 209 1215 339 568 601 232 27 719 168 11 18 1178 483 12 629 108	728 620 41 39 28 285 34
509 181		509 181 499 1452 7 149 1217
1090	509 181 499 1452 7 149 1217	1090 1230 115 2057 135 133 76
48 5 42	509 181 499 1452 7 149 1217 1090 1230 115 2057 135 133 76	404 108 266 17 48 5 42
187	509 181 499 1452 7 149 1217 1090 1230 115 2057 135 133 76 404 108 266 17 48 5 42	187 238 442 278 14 6 11
104 39		3862 140 380 225 12 104 39
2559	3862 140 380 225 12 104 39	2559 2559 169 1006 296 609 232
13 8	3862 140 380 225 12 104 39 2559 2559 169 1006 296 609 232	13 8 15 342 81 172 50
1764 238	3862 140 380 225 12 104 39 2559 2559 169 1006 296 609 232 13 8 15 342 81 172 50	339 814 1764 238 5 398 263
1764		1764 181 1386 248 509 2943 8
509 12	1764 181 1386 248 509 2943 8	509 12 89 32 118 257 359
264	1764 181 1386 248 509 2943 8 509 12 89 32 118 257 359	264 382 88 242 544 39 153
91 27	1764 181 1386 248 509 2943 8 509 12 89 32 118 257 359 264 382 88 242 544 39 153	192 66 1957 39 91 27 17
91 29		738 140 1117 12 91 29 2975
364	738 140 1117 12 91 29 2975	364 140 239 181 30 243 592
218	738 140 1117 12 91 29 2975 364 140 239 181 30 243 592	218 522 66 165 13 88 65
87	738 140 1117 12 91 29 2975 364 140 239 181 30 243 592 218 522 66 165 13 88 65	87 1290 795 1102 3151 1166 428
2525		2525 504 380 1046 68 2001 8
2526	2525 504 380 1046 68 2001 8	2526 2847 851 194 670 159 202
1721	2525 504 380 1046 68 2001 8 2526 2847 851 194 670 159 202	1721 369 97 4539 588 2355 212
848 91	2525 504 380 1046 68 2001 8 2526 2847 851 194 670 159 202 1721 369 97 4539 588 2355 212	7 146 848 91 802 100 83
212		212 1906 276 399 107 730 147
178	212 1906 276 399 107 730 147	178 2168 306 2478 216 28 52
523	212 1906 276 399 107 730 147 178 2168 306 2478 216 28 52	523 2303 757 3814 2370 10 64
97	212 1906 276 399 107 730 147 178 2168 306 2478 216 28 52 523 2303 757 3814 2370 10 64	97 3002 66 2080 202 17 30
1046 67		1046 67 1748 17 222 7 149
230	1046 67 1748 17 222 7 149	230 8 230 27 69 1559 1134
31 417	1046 67 1748 17 222 7 149 230 8 230 27 69 1559 1134	437 64 31 417 126 11 2081
309	1046 67 1748 17 222 7 149 230 8 230 27 69 1559 1134 437 64 31 417 126 11 2081	309 71 517 62 42 26 473
17		17 516 180 731 200 142 289
452	17 516 180 731 200 142 289	452 272 365 26 390 447 230
7	17 516 180 731 200 142 289 452 272 365 26 390 447 230	7 64 64 115 16 39 91
1924 23	17 516 180 731 200 142 289 452 272 365 26 390 447 230 7 64 64 115 16 39 91	1924 23 154 6 58 814 302
1117 283		25 309 1117 283 23 107 691
46	25 309 1117 283 23 107 691	46 967 26 289 5 272 34
1559 1134	25 309 1117 283 23 107 691 46 967 26 289 5 272 34	7 18 3521 922 1559 1134 916
337	25 309 1117 283 23 107 691 46 967 26 289 5 272 34 7 18 3521 922 1559 1134 916	337 124 869 62 1048 288 168
2511 64		862 476 82 2511 64 200 417
684 99	862 476 82 2511 64 200 417	684 99 1117 283 31 272 6
1069 73	862 476 82 2511 64 200 417 684 99 1117 283 31 272 6	1069 73 127 36 132 240 698
663 179	862 476 82 2511 64 200 417 684 99 1117 283 31 272 6 1069 73 127 36 132 240 698	17 286 663 179 1048 360 597
1559 1134		445 272 1559 1134 14 670 1215
120	445 272 1559 1134 14 670 1215	120 200 309 71 289 100 18
15	445 272 1559 1134 14 670 1215 120 200 309 71 289 100 18	15 55 821 50 187 64 784
1179 199	445 272 1559 1134 14 670 1215 120 200 309 71 289 100 18 15 55 821 50 187 64 784	1179 199 132 900 1210 481 24
5076 1609		2627 1048 202 6 5076 1609 117
799 85	2627 1048 202 6 5076 1609 117	452 48 860 380 799 85 76
7	2627 1048 202 6 5076 1609 117 452 48 860 380 799 85 76	7 9 407 28 1559 1134 354
148	2627 1048 202 6 5076 1609 117 452 48 860 380 799 85 76 7 9 407 28 1559 1134 354	148 421 197 120 448 50 11
1559 1134		245 581 555 1748 1714 1559 1134
1126 558	245 581 555 1748 1714 1559 1134	82 23 1126 558 204 69 53
121	245 581 555 1748 1714 1559 1134 82 23 1126 558 204 69 53	121 21 670 1215 165 26 48
840	245 581 555 1748 1714 1559 1134 82 23 1126 558 204 69 53 121 21 670 1215 165 26 48	840 6 3429 61 756 499 2801
146		146 294 525 26 9 8 191
58	146 294 525 26 9 8 191	58 230 1559 1134 66 265 54
46 2269	146 294 525 26 9 8 191 58 230 1559 1134 66 265 54	202 380 28 17 46 2269 337
101	146 294 525 26 9 8 191 58 230 1559 1134 66 265 54 202 380 28 17 46 2269 337	101 97 1679 1599 3610 53 190
24		24 115 194 40 19 28 104
55 30	24 115 194 40 19 28 104	9 39 9 281 400 55 30
1559 1134	24 115 194 40 19 28 104 9 39 9 281 400 55 30	45 18 222 61 1559 1134 289
481	24 115 194 40 19 28 104 9 39 9 281 400 55 30 45 18 222 61 1559 1134 289	481 21 325 202 204 1186 64
231		231 1215 828 32 22 804 804
27 89	231 1215 828 32 22 804 804	231 1215 1423 32 750 27 89
110 806	231 1215 828 32 22 804 804 231 1215 1423 32 750 27 89	926 6 110 806 1159 62 141
8 30	231 1215 828 32 22 804 804 231 1215 1423 32 750 27 89 926 6 110 806 1159 62 141	287 1869 8 30 1077 167 151
289 41		289 41 352 177 802 111 538
54	289 41 352 177 802 111 538	54 470 408 223 553 226 909
320	289 41 352 177 802 111 538 54 470 408 223 553 226 909	320 42 13 131 30 1243 1133
84	289 41 352 177 802 111 538 54 470 408 223 553 226 909 320 42 13 131 30 1243 1133	84 187 40 330 354 22 1420
302		302 116 177 1133 73 239 2211
8 131	302 116 177 1133 73 239 2211	227 506 8 131 201 32 746
389 376	302 116 177 1133 73 239 2211 227 506 8 131 201 32 746	389 376 18 18 1142 1102 191
12	302 116 177 1133 73 239 2211 227 506 8 131 201 32 746 389 376 18 18 1142 1102 191	12 851 1426 1426 767 122 544
1311		1311 694 293 186 354 224 168
58	1311 694 293 186 354 224 168	58 230 46 55 66 911 691
334 719	1311 694 293 186 354 224 168 58 230 46 55 66 911 691	28 696 16 364 131 334 719
732 92	1311 694 293 186 354 224 168 58 230 46 55 66 911 691 28 696 16 364 131 334 719	1356 297 56 162 181 732 92
202		202 413 268 2431 42 307 248
923 226	202 413 268 2431 42 307 248	923 226 274 40 56 134 86
224 8	202 413 268 2431 42 307 248 923 226 274 40 56 134 86	7 58 224 8 1523 1531 191
265 443	202 413 268 2431 42 307 248 923 226 274 40 56 134 86 7 58 224 8 1523 1531 191	265 443 476 65 104 266 509
180		180 393 19 188 97 701 77
542 1327	180 393 19 188 97 701 77	542 1327 60 179 376 13 8
91	180 393 19 188 97 701 77 542 1327 60 179 376 13 8	91 12 645 65 173 20 32
153	180 393 19 188 97 701 77 542 1327 60 179 376 13 8 91 12 645 65 173 20 32	153 108 641 1923 110 2591 17
82		82 863 860 110 683 93 70
1791	82 863 860 110 683 93 70	1791 140 173 3383 86 188 19
38 264	82 863 860 110 683 93 70 1791 140 173 3383 86 188 19	38 264 134 226 37 44 590
95 165	82 863 860 110 683 93 70 1791 140 173 3383 86 188 19 38 264 134 226 37 44 590	952 179 95 165 346 177 133
744 1075		356 36 44 597 744 1075 362
95 1821	356 36 44 597 744 1075 362	95 1821 22 215 503 823 360
16	356 36 44 597 744 1075 362 95 1821 22 215 503 823 360	16 67 379 694 1048 638 1127
125 610	356 36 44 597 744 1075 362 95 1821 22 215 503 823 360 16 67 379 694 1048 638 1127	125 610 1308 107 52 131 202
107		107 109 2490 356 798 151 382
200	107 109 2490 356 798 151 382	200 223 4414 537 823 546 140
133 298	107 109 2490 356 798 151 382 200 223 4414 537 823 546 140	1647 24 5 115 133 298 333
636	107 109 2490 356 798 151 382 200 223 4414 537 823 546 140 1647 24 5 115 133 298 333	636 422 119 187 3383 470 75
1160 3709		7 109 130 1792 135 1160 3709
1866	7 109 130 1792 135 1160 3709	1866 537 70 474 98 74 10
97 1327	7 109 130 1792 135 1160 3709 1866 537 70 474 98 74 10	664 218 97 1327 949 60 798
391	7 109 130 1792 135 1160 3709 1866 537 70 474 98 74 10 664 218 97 1327 949 60 798	391 391 1184 625 180 1313 385
229 1405		188 118 133 229 1405 375 596
537 2333	188 118 133 229 1405 375 596	5851 537 2333 179 1184 101 998
29	188 118 133 229 1405 375 596 5851 537 2333 179 1184 101 998	29 33 19 51 10 2243 409
119	188 118 133 229 1405 375 596 5851 537 2333 179 1184 101 998 29 33 19 51 10 2243 409	119 304 1036 85 199 1146 53
40 364		36 394 40 364 441 180 147
1554 1558	36 394 40 364 441 180 147	114 575 1554 1558 23 360 163
704	36 394 40 364 441 180 147 114 575 1554 1558 23 360 163	704 102 92 4540 56 676 26
446 1184	36 394 40 364 441 180 147 114 575 1554 1558 23 360 163 704 102 92 4540 56 676 26	161 115 54 22 446 1184 64
